"country";"Agency";"Rating";"Outlook";"Date"
"malta";"Moody's";"A2";"Positive";"Jul 10 2007"
"malta";"Moody's";"A3";"Positive Watch";"May 17 2007"
"malta";"Moody's";"A3";"Positive";"Mar 09 2006"
"malta";"Fitch";"A";"Positive";"Nov 04 2003"
"malta";"Moody's";"A3";"Stable";"Jul 15 2003"
"malta";"Fitch";"A";"Stable";"Sep 21 2000"
"malta";"S&P";"A";"Stable";"May 02 2000"
"malta";"S&P";"A";"Negative";"Mar 10 1999"
"malta";"Moody's";"A3";"Negative";"Feb 17 1999"
"malta";"S&P";"A+";"Negative";"Jun 19 1998"
"malta";"Moody's";"A3";"Stable";"Mar 25 1998"
"malta";"Moody's";"A2";"Negative Watch";"Jan 22 1998"
"malta";"Moody's";"A2";"Negative";"Jul 03 1997"
"malta";"Fitch";"A";"N/A";"Jul 20 1996"
"malta";"S&P";"A+";"Stable";"May 06 1996"
"malta";"S&P";"A";"Stable";"Mar 14 1994"
"malta";"Moody's";"A2";"Stable";"Mar 14 1994"
"mauritius";"Moody's";"Baa2";"Negative";"Mar 04 2021"
"mauritius";"Moody's";"Baa1";"Negative";"Apr 01 2020"
"mauritius";"Moody's";"Baa1";"Stable";"Jun 26 2012"
"mauritius";"Moody's";"Baa2";"Positive Watch";"Mar 16 2012"
"mauritius";"Moody's";"Baa2";"Negative Watch";"Aug 08 2007"
"mauritius";"Moody's";"Baa2";"Stable";"Jun 01 2006"
"mauritius";"Moody's";"Baa2";"Negative";"Dec 21 2005"
"mauritius";"Moody's";"Baa2";"Stable";"Mar 28 1996"
"mexico";"DBRS";"BBB";"Stable";"May 06 2021"
"mexico";"DBRS";"BBB";"Negative";"May 06 2020"
"mexico";"Moody's";"Baa1";"Negative";"Apr 17 2020"
"mexico";"Fitch";"BBB-";"Stable";"Apr 16 2020"
"mexico";"S&P";"BBB";"Negative";"Mar 26 2020"
"mexico";"DBRS";"BBB (high)";"Negative";"Dec 19 2019"
"mexico";"Moody's";"A3";"Negative";"Jun 05 2019"
"mexico";"Fitch";"BBB";"Stable";"Jun 05 2019"
"mexico";"S&P";"BBB+";"Negative";"Mar 01 2019"
"mexico";"Fitch";"BBB+";"Negative";"Oct 31 2018"
"mexico";"Moody's";"A3";"Stable";"Apr 11 2018"
"mexico";"Fitch";"BBB+";"Stable";"Aug 03 2017"
"mexico";"S&P";"BBB+";"Stable";"Jul 19 2017"
"mexico";"S&P";"BBB+";"Negative";"Aug 23 2016"
"mexico";"Moody's";"A3";"Negative";"Mar 31 2016"
"mexico";"DBRS";"BBB (high)";"Stable";"Mar 31 2014"
"mexico";"Moody's";"A3";"Stable";"Feb 05 2014"
"mexico";"S&P";"BBB+";"Stable";"Dec 19 2013"
"mexico";"Fitch";"BBB+";"Stable";"May 08 2013"
"mexico";"S&P";"BBB";"Positive";"Mar 12 2013"
"mexico";"DBRS";"BBB";"Positive";"Feb 12 2013"
"mexico";"S&P";"BBB";"Stable";"Dec 14 2009"
"mexico";"Fitch";"BBB";"Stable";"Nov 23 2009"
"mexico";"S&P";"BBB+";"Negative";"May 11 2009"
"mexico";"Fitch";"BBB+";"Negative";"Nov 10 2008"
"mexico";"S&P";"BBB+";"Stable";"Oct 08 2007"
"mexico";"Fitch";"BBB+";"Stable";"Sep 19 2007"
"mexico";"S&P";"BBB";"Positive";"Jul 02 2007"
"mexico";"Fitch";"BBB";"Positive";"Mar 29 2007"
"mexico";"DBRS";"BBB";"Stable";"Jul 28 2006"
"mexico";"Fitch";"BBB";"Stable";"Dec 07 2005"
"mexico";"S&P";"BBB";"Stable";"Jan 31 2005"
"mexico";"Moody's";"Baa1";"Stable";"Jan 06 2005"
"mexico";"Moody's";"Baa2";"Positive";"Mar 12 2003"
"mexico";"S&P";"BBB-";"Stable";"Feb 07 2002"
"mexico";"Moody's";"Baa2";"Stable";"Feb 06 2002"
"mexico";"Fitch";"BBB-";"Stable";"Jan 15 2002"
"mexico";"Moody's";"Baa3";"Positive";"Sep 04 2001"
"mexico";"Fitch";"BB+";"Positive";"Sep 21 2000"
"mexico";"Fitch";"BB+";"N/A";"May 03 2000"
"mexico";"Fitch";"BB";"Negative Watch";"Apr 11 2000"
"mexico";"S&P";"BB+";"Positive";"Mar 13 2000"
"mexico";"Moody's";"Baa3";"Stable";"Mar 07 2000"
"mexico";"Moody's";"Ba1";"Positive Watch";"Feb 02 2000"
"mexico";"S&P";"BB";"Positive";"Sep 15 1999"
"mexico";"Moody's";"Ba1";"Positive";"Aug 10 1999"
"mexico";"Moody's";"Ba2";"Positive Watch";"Jun 21 1999"
"mexico";"Moody's";"Ba2";"Stable";"Jun 09 1999"
"mexico";"Moody's";"Ba2";"Negative";"Feb 10 1999"
"mexico";"S&P";"BB";"Stable";"Oct 02 1998"
"mexico";"Moody's";"Ba2";"Negative Watch";"Sep 03 1998"
"mexico";"S&P";"BB";"Positive";"Sep 02 1997"
"mexico";"S&P";"BB";"Stable";"Sep 03 1996"
"mexico";"S&P";"BB";"Negative";"Feb 28 1996"
"mexico";"Fitch";"BB";"N/A";"Aug 30 1995"
"mexico";"S&P";"BB+";"Negative";"Mar 23 1995"
"mexico";"S&P";"BB+";"Stable";"Feb 10 1995"
"mexico";"S&P";"BB+";"N/A";"Dec 23 1994"
"mexico";"S&P";"BB+";"Positive";"Nov 18 1993"
"mexico";"S&P";"BB+";"Stable";"Jul 30 1992"
"mexico";"Moody's";"Ba2";"Stable";"Dec 18 1990"
"moldova";"Moody's";"B3";"Negative";"Apr 14 2022"
"moldova";"Moody's";"B3";"Stable";"Jan 13 2017"
"moldova";"Moody's";"B3";"Negative";"Jul 31 2015"
"moldova";"Moody's";"B3";"Stable";"Aug 12 2010"
"moldova";"Moody's";"WR";"N/A";"Oct 01 2009"
"moldova";"Moody's";"B1";"Negative Watch";"Feb 05 2009"
"moldova";"Moody's";"Caa1";"Stable";"May 06 2003"
"moldova";"Moody's";"Ca";"Stable";"Jul 11 2002"
"moldova";"Moody's";"Caa1";"Stable";"Jul 03 2001"
"moldova";"Moody's";"B3";"Stable";"Apr 19 2000"
"moldova";"Moody's";"B2";"Negative Watch";"Jul 13 1999"
"moldova";"Moody's";"B2";"Stable";"Jul 14 1998"
"moldova";"Moody's";"Ba2";"Stable";"Jan 14 1997"
"mongolia";"Moody's";"B3";"Stable";"Mar 16 2021"
"mongolia";"Moody's";"B3";"Negative";"May 08 2020"
"mongolia";"S&P";"B";"Stable";"Nov 09 2018"
"mongolia";"Fitch";"B";"Stable";"Jul 09 2018"
"mongolia";"Moody's";"B3";"Stable";"Jan 18 2018"
"mongolia";"Fitch";"B-";"Positive";"Nov 17 2017"
"mongolia";"Moody's";"Caa1";"Stable";"Mar 30 2017"
"mongolia";"Moody's";"Caa1";"Negative Watch";"Feb 15 2017"
"mongolia";"Fitch";"B-";"Stable";"Nov 22 2016"
"mongolia";"Moody's";"Caa1";"Stable";"Nov 18 2016"
"mongolia";"Moody's";"B3";"Negative Watch";"Aug 26 2016"
"mongolia";"S&P";"B-";"Stable";"Aug 19 2016"
"mongolia";"Fitch";"B";"Stable";"Nov 24 2015"
"mongolia";"S&P";"B";"Stable";"Nov 03 2015"
"mongolia";"S&P";"B+";"Negative";"Apr 29 2015"
"mongolia";"Moody's";"B2";"Negative";"Jul 17 2014"
"mongolia";"Moody's";"B1";"Negative";"May 26 2014"
"mongolia";"S&P";"B+";"Stable";"Apr 29 2014"
"mongolia";"Fitch";"B+";"Negative";"Dec 13 2013"
"mongolia";"S&P";"BB-";"Negative";"Apr 16 2013"
"mongolia";"S&P";"BB-";"Stable";"Oct 29 2012"
"mongolia";"S&P";"BB-";"Positive";"Dec 19 2011"
"mongolia";"Fitch";"B+";"Stable";"Nov 23 2010"
"mongolia";"S&P";"BB-";"Stable";"Nov 20 2009"
"mongolia";"Moody's";"B1";"Stable";"Oct 30 2009"
"mongolia";"Fitch";"B";"Stable";"Oct 11 2009"
"mongolia";"Moody's";"B1";"Negative";"Jun 10 2009"
"mongolia";"Moody's";"B1";"Negative Watch";"Feb 05 2009"
"mongolia";"Fitch";"B";"Negative";"Jan 19 2009"
"mongolia";"S&P";"BB-";"Negative";"Dec 19 2008"
"mongolia";"Fitch";"B+";"Negative";"Dec 10 2008"
"mongolia";"Fitch";"B+";"Stable";"Jun 03 2008"
"mongolia";"S&P";"BB-";"Stable";"Dec 13 2007"
"mongolia";"Fitch";"B+";"Positive";"Sep 20 2007"
"mongolia";"S&P";"B+";"Positive";"Dec 22 2006"
"mongolia";"S&P";"B";"Positive";"Dec 28 2005"
"mongolia";"Moody's";"B1";"Stable";"Oct 04 2005"
"mongolia";"Fitch";"B+";"Stable";"Jul 18 2005"
"mongolia";"S&P";"B";"Stable";"Sep 06 2002"
"mongolia";"S&P";"B";"Positive";"Jun 14 2001"
"mongolia";"S&P";"B";"Stable";"Dec 23 1999"
"montenegro";"S&P";"B";"Stable";"Mar 05 2021"
"montenegro";"S&P";"B+";"Negative";"May 01 2020"
"montenegro";"Moody's";"B1";"Stable";"Mar 06 2020"
"montenegro";"Moody's";"B1";"Positive";"Sep 21 2018"
"montenegro";"S&P";"B+";"Stable";"Oct 06 2017"
"montenegro";"Moody's";"B1";"Stable";"Sep 29 2017"
"montenegro";"Moody's";"B1";"Negative";"May 14 2016"
"montenegro";"S&P";"B+";"Negative";"May 13 2016"
"montenegro";"S&P";"B+";"Stable";"Nov 14 2014"
"montenegro";"Moody's";"Ba3";"Negative";"Oct 31 2014"
"montenegro";"S&P";"BB-";"Negative";"Nov 29 2013"
"montenegro";"S&P";"BB-";"Stable";"Jun 13 2012"
"montenegro";"Moody's";"Ba3";"Stable";"Mar 30 2011"
"montenegro";"Moody's";"Ba3";"Negative";"Apr 30 2009"
"montenegro";"Moody's";"Ba2";"Negative";"Dec 18 2008"
"montenegro";"S&P";"BB+";"Negative";"Apr 14 2008"
"montenegro";"Moody's";"Ba2";"Stable";"Mar 12 2008"
"montenegro";"S&P";"BB+";"Stable";"Mar 27 2007"
"montenegro";"S&P";"BB";"Positive";"Dec 21 2005"
"montenegro";"S&P";"BB";"Stable";"Dec 20 2004"
"morocco";"S&P";"BB+";"Stable";"Apr 02 2021"
"morocco";"Moody's";"Ba1";"Negative";"Feb 04 2021"
"morocco";"Fitch";"BB+";"Stable";"Oct 23 2020"
"morocco";"S&P";"BBB-";"Negative";"Oct 02 2020"
"morocco";"Fitch";"BBB-";"Negative";"Apr 28 2020"
"morocco";"S&P";"BBB-";"Stable";"Oct 04 2019"
"morocco";"Moody's";"Ba1";"Stable";"Nov 20 2018"
"morocco";"S&P";"BBB-";"Negative";"Oct 05 2018"
"morocco";"Moody's";"Ba1";"Positive";"Feb 24 2017"
"morocco";"Moody's";"Ba1";"Stable";"Sep 02 2014"
"morocco";"S&P";"BBB-";"Stable";"May 16 2014"
"morocco";"Moody's";"Ba1";"Negative";"Feb 11 2013"
"morocco";"S&P";"BBB-";"Negative";"Oct 11 2012"
"morocco";"S&P";"BBB-";"Stable";"Mar 23 2010"
"morocco";"S&P";"BB+";"Stable";"Apr 11 2008"
"morocco";"Fitch";"BBB-";"Stable";"Apr 19 2007"
"morocco";"S&P";"BB+";"Positive";"Mar 26 2007"
"morocco";"S&P";"BB+";"Stable";"Aug 09 2005"
"morocco";"S&P";"BB";"Positive";"Mar 08 2004"
"morocco";"Moody's";"Ba1";"Stable";"Jun 18 2003"
"morocco";"S&P";"BB";"Stable";"Feb 21 2003"
"morocco";"Moody's";"Ba1";"Negative";"Dec 03 2001"
"morocco";"S&P";"BB";"Negative";"Nov 02 2001"
"morocco";"Moody's";"Ba1";"Stable";"Jul 22 1999"
"morocco";"S&P";"BB";"Stable";"Mar 02 1998"
"mozambique";"Moody's";"Caa2";"Positive";"Mar 11 2022"
"mozambique";"S&P";"CCC+";"Stable";"Nov 22 2019"
"mozambique";"Fitch";"CCC";"N/A";"Nov 07 2019"
"mozambique";"Moody's";"Caa2";"Stable";"Sep 20 2019"
"mozambique";"Moody's";"Caa3";"Stable";"Feb 15 2019"
"mozambique";"Fitch";"RD";"N/A";"Oct 27 2017"
"mozambique";"S&P";"SD";"N/A";"Jan 18 2017"
"mozambique";"S&P";"CC";"Negative";"Nov 04 2016"
"mozambique";"S&P";"CCC";"Negative";"Aug 05 2016"
"mozambique";"Moody's";"Caa3";"Negative";"Jul 08 2016"
"mozambique";"S&P";"CCC";"Negative Watch";"May 27 2016"
"mozambique";"Fitch";"CC";"N/A";"May 23 2016"
"mozambique";"Moody's";"Caa1";"Negative Watch";"May 20 2016"
"mozambique";"Fitch";"CCC";"N/A";"May 02 2016"
"mozambique";"S&P";"B-";"Stable";"Apr 15 2016"
"mozambique";"Moody's";"Caa1";"Stable";"Apr 15 2016"
"mozambique";"S&P";"SD";"N/A";"Apr 01 2016"
"mozambique";"S&P";"CC";"Negative";"Mar 15 2016"
"mozambique";"Moody's";"B3";"Negative";"Mar 15 2016"
"mozambique";"Fitch";"B";"Negative";"Mar 11 2016"
"mozambique";"Moody's";"B2";"Negative Watch";"Dec 17 2015"
"mozambique";"Fitch";"B";"Stable";"Oct 30 2015"
"mozambique";"S&P";"B-";"Negative";"Sep 24 2015"
"mozambique";"Moody's";"B2";"Negative";"Aug 07 2015"
"mozambique";"S&P";"B-";"Negative Watch";"Jul 06 2015"
"mozambique";"S&P";"B";"Stable";"Feb 14 2014"
"mozambique";"Moody's";"B1";"Stable";"Sep 20 2013"
"mozambique";"S&P";"B+";"Negative";"Aug 16 2013"
"mozambique";"Fitch";"B+";"Stable";"Jul 05 2013"
"mozambique";"Fitch";"B";"Positive";"Jul 20 2012"
"mozambique";"Fitch";"B";"Stable";"Nov 21 2011"
"mozambique";"S&P";"B+";"Stable";"Dec 21 2007"
"mozambique";"S&P";"B";"Positive";"Jul 07 2004"
"mozambique";"Fitch";"B";"Stable";"Jul 15 2003"
"namibia";"Moody's";"B1";"Stable";"Apr 05 2022"
"namibia";"Moody's";"Ba3";"Negative";"Dec 04 2020"
"namibia";"Fitch";"BB";"Negative";"Jun 22 2020"
"namibia";"Fitch";"BB";"Stable";"Jun 16 2020"
"namibia";"Moody's";"Ba2";"Negative";"May 22 2020"
"namibia";"Moody's";"Ba2";"Stable";"Dec 06 2019"
"namibia";"Fitch";"BB";"Stable";"Oct 01 2019"
"namibia";"Fitch";"BB+";"Negative";"Feb 21 2019"
"namibia";"Fitch";"BB+";"Stable";"Nov 20 2017"
"namibia";"Moody's";"Ba1";"Negative";"Aug 11 2017"
"namibia";"Moody's";"Baa3";"Negative";"Dec 02 2016"
"namibia";"Fitch";"BBB-";"Negative";"Sep 02 2016"
"namibia";"Fitch";"BBB-";"Stable";"Dec 09 2011"
"namibia";"Moody's";"Baa3";"Stable";"Sep 22 2011"
"namibia";"Fitch";"BBB-";"Positive";"Dec 13 2010"
"namibia";"Fitch";"BBB-";"Stable";"Dec 07 2005"
"netherlands";"S&P";"AAA";"Stable";"Nov 20 2015"
"netherlands";"S&P";"AA+";"Positive";"May 22 2015"
"netherlands";"Fitch";"AAA";"Stable";"Jul 11 2014"
"netherlands";"Moody's";"Aaa";"Stable";"Mar 07 2014"
"netherlands";"S&P";"AA+";"Stable";"Nov 29 2013"
"netherlands";"Fitch";"AAA";"Negative";"Feb 05 2013"
"netherlands";"Moody's";"Aaa";"Negative";"Jul 23 2012"
"netherlands";"S&P";"AAA";"Negative";"Jan 13 2012"
"netherlands";"S&P";"AAA";"Negative Watch";"Dec 05 2011"
"netherlands";"DBRS";"AAA";"Stable";"May 12 2011"
"netherlands";"Fitch";"AAA";"Stable";"Sep 21 2000"
"netherlands";"S&P";"AAA";"N/A";"Oct 01 1998"
"netherlands";"Fitch";"AAA";"N/A";"Aug 10 1994"
"netherlands";"S&P";"AAA";"Stable";"Jan 25 1990"
"netherlands";"Moody's";"Aaa";"Stable";"Jan 10 1986"
"new-zealand";"S&P";"AA+";"Stable";"Feb 21 2021"
"new-zealand";"Fitch";"AA";"Positive";"Jan 22 2020"
"new-zealand";"S&P";"AA";"Positive";"Jan 30 2019"
"new-zealand";"Fitch";"AA";"Stable";"Jan 26 2016"
"new-zealand";"Fitch";"AA";"Positive";"Jul 08 2014"
"new-zealand";"S&P";"AA";"Stable";"Sep 29 2011"
"new-zealand";"Fitch";"AA";"Stable";"Sep 29 2011"
"new-zealand";"S&P";"AA+";"Negative";"Nov 21 2010"
"new-zealand";"Fitch";"AA+";"Negative";"Jul 15 2009"
"new-zealand";"S&P";"AA+";"Stable";"May 27 2009"
"new-zealand";"S&P";"AA+";"Negative";"Jan 12 2009"
"new-zealand";"Fitch";"AA+";"Stable";"Aug 18 2003"
"new-zealand";"Moody's";"Aaa";"Stable";"Oct 20 2002"
"new-zealand";"Fitch";"AA";"Stable";"Mar 27 2002"
"new-zealand";"S&P";"AA+";"Stable";"Mar 06 2001"
"new-zealand";"Moody's";"Aa2";"Stable";"Sep 23 1998"
"new-zealand";"S&P";"AA+";"Negative";"Sep 09 1998"
"new-zealand";"Moody's";"Aa1";"Negative Watch";"Jun 04 1998"
"new-zealand";"Moody's";"Aa1";"Stable";"Feb 26 1996"
"new-zealand";"S&P";"AA+";"Stable";"Jan 31 1996"
"new-zealand";"Moody's";"Aa2";"Positive Watch";"Jan 03 1996"
"new-zealand";"S&P";"AA";"Stable";"Dec 22 1994"
"new-zealand";"S&P";"AA";"Positive";"Jul 07 1994"
"new-zealand";"Moody's";"Aa2";"Stable";"Mar 16 1994"
"new-zealand";"Moody's";"Aa3";"Positive Watch";"Feb 22 1994"
"new-zealand";"S&P";"AA-";"Stable";"Jan 22 1991"
"new-zealand";"S&P";"AA";"Negative";"Jun 26 1989"
"new-zealand";"S&P";"AA";"N/A";"Nov 02 1986"
"new-zealand";"Moody's";"Aa3";"Stable";"Aug 15 1986"
"new-zealand";"Moody's";"Aa";"Stable";"Oct 17 1984"
"new-zealand";"S&P";"AA+";"N/A";"Apr 29 1983"
"new-zealand";"Moody's";"Aaa";"Stable";"Jun 29 1977"
"new-zealand";"S&P";"AAA";"N/A";"Nov 01 1976"
"new-zealand";"Moody's";"Aa";"Stable";"Jul 10 1975"
"new-zealand";"Moody's";"Baa";"Stable";"Jul 01 1965"
"new-zealand";"S&P";"BBB";"N/A";"Sep 29 1961"
"nicaragua";"Fitch";"B-";"Stable";"Jun 11 2021"
"nicaragua";"Fitch";"B-";"Negative";"Jun 17 2020"
"nicaragua";"Moody's";"B3";"Stable";"Feb 14 2020"
"nicaragua";"Fitch";"B-";"Stable";"Nov 22 2019"
"nicaragua";"S&P";"B-";"Stable";"Nov 08 2019"
"nicaragua";"Moody's";"B2";"Negative";"Jan 25 2019"
"nicaragua";"Fitch";"B-";"Negative";"Nov 27 2018"
"nicaragua";"S&P";"B-";"Negative";"Nov 09 2018"
"nicaragua";"S&P";"B";"Negative";"Jul 23 2018"
"nicaragua";"Fitch";"B";"Negative";"Jun 22 2018"
"nicaragua";"Moody's";"B2";"Stable";"Jun 13 2018"
"nicaragua";"S&P";"B+";"Negative";"Jun 08 2018"
"nicaragua";"Moody's";"B2";"Positive";"Jul 20 2017"
"nicaragua";"S&P";"B+";"Stable";"Feb 11 2016"
"nicaragua";"Fitch";"B+";"Stable";"Dec 16 2015"
"nicaragua";"Moody's";"B2";"Stable";"Jul 10 2015"
"nicaragua";"Moody's";"B3";"Stable";"May 26 2010"
"nicaragua";"Moody's";"Caa1";"Stable";"Jun 30 2003"
"nicaragua";"Moody's";"B2";"Stable";"Mar 27 1998"
"niger";"Moody's";"B3";"Stable";"Aug 06 2019"
"nigeria";"Moody's";"B2";"Stable";"Nov 29 2021"
"nigeria";"Fitch";"B";"Stable";"Sep 30 2020"
"nigeria";"Fitch";"B";"Negative";"Apr 06 2020"
"nigeria";"S&P";"B-";"Stable";"Mar 26 2020"
"nigeria";"S&P";"B";"Negative";"Feb 28 2020"
"nigeria";"Fitch";"B+";"Negative";"Dec 19 2019"
"nigeria";"Fitch";"B+";"Negative";"Dec 19 2019"
"nigeria";"Moody's";"B2";"Negative";"Dec 04 2019"
"nigeria";"Fitch";"B+";"Stable";"Nov 02 2018"
"nigeria";"Moody's";"B2";"Stable";"Nov 07 2017"
"nigeria";"Fitch";"B+";"Negative";"Jan 25 2017"
"nigeria";"S&P";"B";"Stable";"Sep 16 2016"
"nigeria";"Fitch";"B+";"Stable";"Jun 23 2016"
"nigeria";"Moody's";"B1";"Stable";"Apr 29 2016"
"nigeria";"S&P";"B+";"Negative";"Mar 18 2016"
"nigeria";"Moody's";"Ba3";"Negative Watch";"Mar 04 2016"
"nigeria";"Fitch";"BB-";"Negative";"Mar 30 2015"
"nigeria";"S&P";"B+";"Stable";"Mar 20 2015"
"nigeria";"S&P";"BB-";"Negative Watch";"Feb 10 2015"
"nigeria";"S&P";"BB-";"Negative";"Mar 27 2014"
"nigeria";"S&P";"BB-";"Negative Watch";"Mar 21 2014"
"nigeria";"Moody's";"Ba3";"Stable";"Nov 07 2012"
"nigeria";"S&P";"BB-";"Stable";"Nov 07 2012"
"nigeria";"S&P";"B+";"Positive";"Dec 29 2011"
"nigeria";"Fitch";"BB-";"Stable";"Nov 21 2011"
"nigeria";"Fitch";"BB-";"Stable";"Oct 21 2011"
"nigeria";"Fitch";"BB-";"Negative";"Oct 22 2010"
"nigeria";"S&P";"B+";"Stable";"Aug 21 2009"
"nigeria";"S&P";"BB-";"Negative";"Mar 27 2009"
"nigeria";"S&P";"BB-";"Stable";"Feb 06 2006"
"nigeria";"Fitch";"BB-";"Stable";"Jan 30 2006"
"norway";"DBRS";"AAA";"Stable";"Mar 21 2012"
"norway";"Fitch";"AAA";"Stable";"Sep 21 2000"
"norway";"Moody's";"Aaa";"Stable";"Sep 30 1997"
"norway";"Fitch";"AAA";"N/A";"Mar 13 1995"
"norway";"S&P";"AAA";"Stable";"Nov 08 1990"
"norway";"S&P";"AAA";"Negative";"Jun 26 1989"
"norway";"Moody's";"Aa1";"Stable";"Jul 13 1987"
"norway";"Moody's";"Aaa";"Stable";"Jan 12 1978"
"norway";"S&P";"AAA";"N/A";"Jul 09 1975"
"norway";"S&P";"BBB";"N/A";"Sep 09 1958"
"oman";"S&P";"BB-";"Stable";"Apr 01 2022"
"oman";"Fitch";"BB-";"Stable";"Dec 20 2021"
"oman";"Moody's";"Ba3";"Stable";"Oct 14 2021"
"oman";"S&P";"B+";"Positive";"Oct 01 2021"
"oman";"S&P";"B+";"Stable";"Oct 16 2020"
"oman";"Fitch";"BB-";"Negative";"Aug 17 2020"
"oman";"Moody's";"Ba3";"Negative";"Jun 23 2020"
"oman";"Moody's";"Ba2";"Under Review";"Mar 30 2020"
"oman";"S&P";"BB-";"Negative";"Mar 26 2020"
"oman";"Fitch";"BB";"Negative";"Mar 12 2020"
"oman";"Moody's";"Ba2";"Stable";"Mar 05 2020"
"oman";"S&P";"BB";"Negative";"Apr 19 2019"
"oman";"Moody's";"Ba1";"Negative";"Mar 05 2019"
"oman";"Fitch";"BB+";"Stable";"Dec 18 2018"
"oman";"Moody's";"Baa3";"Negative";"Mar 16 2018"
"oman";"Fitch";"BBB-";"Negative";"Dec 11 2017"
"oman";"S&P";"BB";"Stable";"Nov 10 2017"
"oman";"Moody's";"Baa2";"Negative";"Jul 28 2017"
"oman";"Fitch";"BBB";"Negative";"Jun 19 2017"
"oman";"S&P";"BB+";"Negative";"May 12 2017"
"oman";"S&P";"BBB-";"Negative";"Nov 11 2016"
"oman";"Moody's";"Baa1";"Stable";"May 14 2016"
"oman";"Moody's";"A3";"Negative Watch";"Feb 26 2016"
"oman";"S&P";"BBB-";"Stable";"Feb 17 2016"
"oman";"S&P";"BBB+";"Negative";"Nov 20 2015"
"oman";"Moody's";"A1";"Negative";"Feb 15 2015"
"oman";"S&P";"A-";"Stable";"Feb 09 2015"
"oman";"S&P";"A";"Negative";"Dec 05 2014"
"oman";"S&P";"A";"Stable";"Jul 02 2012"
"oman";"S&P";"A";"Negative";"Jul 20 2011"
"oman";"S&P";"A";"Negative Watch";"Mar 07 2011"
"oman";"Moody's";"A1";"Stable";"Feb 18 2010"
"oman";"Moody's";"A2";"Stable";"Jul 24 2007"
"oman";"S&P";"A";"Stable";"Jan 23 2007"
"oman";"Moody's";"A3";"Positive";"Oct 06 2006"
"oman";"S&P";"A-";"Stable";"Sep 18 2006"
"oman";"Moody's";"Baa1";"Positive Watch";"Sep 07 2006"
"oman";"Moody's";"Baa1";"Stable";"Oct 06 2005"
"oman";"S&P";"BBB+";"Stable";"Nov 22 2004"
"oman";"S&P";"BBB";"Stable";"Feb 27 2001"
"oman";"S&P";"BBB-";"Stable";"Dec 10 1999"
"oman";"S&P";"BBB-";"Negative";"Mar 18 1999"
"oman";"S&P";"BBB-";"Stable";"Feb 01 1996"
"oman";"Moody's";"Baa2";"Stable";"Jan 29 1996"
"pakistan";"Moody's";"B3";"Stable";"Aug 08 2020"
"pakistan";"Moody's";"B3";"Under Review";"May 14 2020"
"pakistan";"Moody's";"B3";"Stable";"Dec 02 2019"
"pakistan";"S&P";"B-";"Stable";"Feb 04 2019"
"pakistan";"Fitch";"B-";"Stable";"Dec 14 2018"
"pakistan";"Moody's";"B3";"Negative";"Jun 20 2018"
"pakistan";"Fitch";"B";"Negative";"Jan 25 2018"
"pakistan";"S&P";"B";"Stable";"Oct 31 2016"
"pakistan";"Fitch";"B";"Stable";"Sep 15 2015"
"pakistan";"Moody's";"B3";"Stable";"Jun 11 2015"
"pakistan";"S&P";"B-";"Positive";"May 05 2015"
"pakistan";"Moody's";"Caa2";"Positive";"Mar 25 2015"
"pakistan";"Moody's";"Caa2";"Stable";"Jul 14 2014"
"pakistan";"Moody's";"Caa2";"Negative";"Jul 13 2012"
"pakistan";"S&P";"B-";"Stable";"Aug 24 2009"
"pakistan";"Moody's";"B3";"Stable";"Aug 17 2009"
"pakistan";"Moody's";"B3";"Negative";"Dec 12 2008"
"pakistan";"S&P";"CCC+";"N/A";"Dec 09 2008"
"pakistan";"S&P";"CCC";"N/A";"Nov 14 2008"
"pakistan";"Moody's";"B3";"Negative Watch";"Oct 28 2008"
"pakistan";"S&P";"CCC+";"Negative";"Oct 06 2008"
"pakistan";"Moody's";"B3";"Negative";"Sep 23 2008"
"pakistan";"Moody's";"B3";"Stable";"May 21 2008"
"pakistan";"S&P";"B";"Negative";"May 15 2008"
"pakistan";"S&P";"B+";"Negative";"Nov 06 2007"
"pakistan";"Moody's";"B2";"Negative";"Nov 05 2007"
"pakistan";"S&P";"B+";"Stable";"Jul 10 2007"
"pakistan";"Moody's";"B1";"Stable";"Nov 22 2006"
"pakistan";"Moody's";"B2";"Positive Watch";"Nov 08 2006"
"pakistan";"S&P";"B+";"Positive";"Dec 28 2005"
"pakistan";"Moody's";"B2";"Positive";"Jan 20 2005"
"pakistan";"S&P";"B+";"Stable";"Nov 22 2004"
"pakistan";"S&P";"B";"Positive";"Dec 02 2003"
"pakistan";"Moody's";"B2";"Stable";"Oct 20 2003"
"pakistan";"S&P";"B";"Stable";"Dec 12 2002"
"pakistan";"Moody's";"B3";"Stable";"Feb 13 2002"
"pakistan";"Moody's";"Caa1";"Stable";"Oct 29 2001"
"pakistan";"S&P";"B-";"Stable";"Dec 21 1999"
"pakistan";"S&P";"SD";"N/A";"Jan 29 1999"
"pakistan";"S&P";"CC";"Negative";"Dec 03 1998"
"pakistan";"Moody's";"Caa1";"Negative";"Oct 23 1998"
"pakistan";"S&P";"CCC-";"Negative";"Oct 12 1998"
"pakistan";"S&P";"CCC";"Negative Watch";"Jul 14 1998"
"pakistan";"S&P";"B-";"Negative Watch";"Jun 01 1998"
"pakistan";"Moody's";"B3";"Negative";"May 28 1998"
"pakistan";"S&P";"B+";"Negative Watch";"May 22 1998"
